episode,reward,steps,completed_lap,collisions,epsilon
1708,2912.9633858490038,571,1,3,0.03
1709,3260.4325698471143,667,1,5,0.03
1710,2673.8589558029225,528,1,3,0.03
1711,4213.489627056138,891,1,9,0.03
1712,2983.435499267583,596,1,3,0.03
1713,3917.2003799533995,877,1,9,0.03
1714,2623.341691932682,512,1,2,0.03
1715,2595.120481948857,501,1,2,0.03
1716,2501.8358129501385,460,1,1,0.03
1717,2850.420922851569,560,1,4,0.03
1718,2764.1062976074268,539,1,2,0.03
1719,2529.1723341465013,485,1,1,0.03
1720,2733.565130367284,548,1,3,0.03
1721,2635.574301757818,523,1,3,0.03
1722,2725.773137798313,533,1,3,0.03
1723,2657.3001553535482,520,1,3,0.03
1724,3298.0249911499072,669,1,5,0.03
1725,3799.019989674396,827,1,8,0.03
1726,2869.4653936004693,577,1,4,0.03
1727,5769.434648437493,1259,1,18,0.03
1728,3072.128514595039,619,1,5,0.03
1729,3184.9788763427828,648,1,6,0.03
1730,2560.9365893363984,510,1,3,0.03
1731,2877.061710319527,587,1,5,0.03
1732,2805.763698730474,567,1,4,0.03
1733,2566.027123463459,506,1,3,0.03
1734,2610.6214031601007,523,1,3,0.03
1735,2641.8318939712703,539,1,4,0.03
1736,2796.3927323627545,551,1,3,0.03
1737,2825.3378064468593,580,1,5,0.03
1738,2530.099050521853,485,1,2,0.03
1739,7163.723960123015,1697,1,23,0.03
1740,2519.3805222702094,494,1,3,0.03
1741,2634.835791015632,525,1,4,0.03
1742,3090.6424148941137,623,1,4,0.03
1743,5503.704617271419,1262,1,16,0.03
1744,4012.2327150726383,868,1,11,0.03
1745,3115.72633603097,661,1,7,0.03
1746,3196.03431201936,672,1,7,0.03
1747,3061.31358386994,644,1,6,0.03
1748,3492.296156005875,736,1,8,0.03
1749,3047.4430679702837,628,1,6,0.03
1750,2808.698210296636,592,1,6,0.03
1751,3926.9228070572135,875,1,11,0.03
1752,2691.4001126718576,539,1,3,0.03
1753,3322.4625781250074,694,1,5,0.03
1754,3419.3707714843863,696,1,6,0.03
1755,3143.713090820324,639,1,6,0.03
1756,3222.0411821484645,685,1,6,0.03
1757,2942.59868217469,582,1,5,0.03
1758,3206.1162416362877,708,1,7,0.03
1759,2562.990268650062,533,1,5,0.03
1760,2584.002918386465,540,1,4,0.03
1761,2837.607407226572,668,1,8,0.03
1762,3174.2268803119714,715,1,7,0.03
1763,3133.5785644531325,685,1,9,0.03
1764,2584.4150883913085,535,1,5,0.03
1765,2740.9165228271568,578,1,5,0.03
1766,2797.1918893814154,570,1,4,0.03
1767,3045.036406250007,664,1,7,0.03
1768,2811.5268798828206,595,1,6,0.03
1769,3300.2283684635267,703,1,8,0.03
1770,2768.9201836252296,563,1,4,0.03
1771,2722.803860826498,529,1,3,0.03
1772,2798.8456591796967,564,1,5,0.03
1773,2834.3676837349017,553,1,4,0.03
1774,2809.2797045707784,550,1,3,0.03
1775,2627.5246752738994,505,1,2,0.03
1776,3015.008989925392,634,1,5,0.03
1777,2772.925643653875,544,1,3,0.03
1778,3108.4364447975236,633,1,6,0.03
1779,2941.9282894516095,603,1,4,0.03
1780,2791.4325627136295,551,1,4,0.03
1781,2655.794331798555,517,1,3,0.03
1782,2671.6751898241046,529,1,4,0.03
1783,2669.9700494766307,525,1,3,0.03
1784,2872.978179874428,578,1,3,0.03
1785,3005.146921691904,632,1,5,0.03
1786,2775.16586502076,586,1,4,0.03
1787,2697.4160261535694,533,1,3,0.03
1788,3178.540517578134,707,1,8,0.03
1789,2796.947415313728,552,1,3,0.03
1790,3268.341592025765,650,1,5,0.03
1791,3218.508884029399,661,1,5,0.03
1792,2732.3911715316844,526,1,3,0.03
1793,3169.4118830680927,665,1,7,0.03
1794,3590.504562988293,843,1,10,0.03
1795,2698.543021965032,535,1,3,0.03
1796,2680.124923973087,526,1,3,0.03
1797,2637.7359846687355,532,1,3,0.03
1798,2852.60478725434,585,1,4,0.03
1799,2699.470910301217,523,1,2,0.03
1800,3338.291087646496,744,1,7,0.03
1801,2725.849200823314,533,1,3,0.03
1802,2815.8121126556466,563,1,3,0.03
1803,3117.057191848762,650,1,6,0.03
1804,2515.227655258183,453,1,1,0.03
1805,2587.31685770274,524,1,3,0.03
1806,2878.465071945199,581,1,5,0.03
1807,3604.727549552932,720,1,6,0.03
1808,2917.586864967351,574,1,4,0.03
1809,2673.100541477209,531,1,3,0.03
1810,2685.7826609039375,513,1,3,0.03
1811,3290.8172425651646,688,1,7,0.03
1812,3115.391061592111,665,1,7,0.03
1813,2773.220661334998,566,1,5,0.03
1814,3024.4104436111543,629,1,7,0.03
1815,4395.961119270337,975,1,11,0.03
1816,3588.4805259513982,801,1,9,0.03
1817,3276.5038861560924,706,1,7,0.03
1818,3309.706913661968,705,1,7,0.03
1819,2692.6596948623705,530,1,3,0.03
1820,2885.9822426414553,582,1,4,0.03
1821,2956.351904792791,609,1,5,0.03
1822,2912.43234590531,633,1,6,0.03
1823,2632.484283256537,530,1,3,0.03
1824,3009.385398426066,648,1,6,0.03
1825,2648.999735832222,550,1,4,0.03
1826,2693.8608603286816,536,1,2,0.03
1827,2999.1744358539677,665,1,6,0.03
1828,2900.744246177681,581,1,5,0.03
1829,3121.628669509896,672,1,6,0.03
1830,2924.156699256901,646,1,6,0.03
1831,10191.464160156165,2500,0,39,0.03
1832,6200.122394657112,1400,1,19,0.03
1833,3177.3130080032406,676,1,6,0.03
1834,4264.489660491959,908,1,10,0.03
1835,3530.4847242164674,746,1,7,0.03
1836,10565.156091308512,2500,0,40,0.03
1837,5476.830111131648,1282,1,15,0.03
1838,6192.6875183582115,1310,1,18,0.03
1839,3334.980245018015,710,1,7,0.03
1840,3270.2907073474044,692,1,7,0.03
1841,3652.2934675216793,895,1,9,0.03
1842,3267.827389240276,695,1,7,0.03
1843,3081.882569007883,631,1,6,0.03
1844,3049.783017225273,644,1,5,0.03
1845,2724.5872675752703,527,1,3,0.03
1846,2854.3311859178607,571,1,3,0.03
1847,2642.7674520778705,541,1,4,0.03
1848,4278.49310712816,930,1,10,0.03
1849,3411.069153862011,706,1,6,0.03
1850,3733.6098376464934,794,1,8,0.03
1851,3053.101572399146,591,1,4,0.03
1852,3063.8729143142778,625,1,4,0.03
1853,2734.5082487678574,567,1,4,0.03
1854,2614.3177551841804,542,1,4,0.03
1855,2978.7324276351974,578,1,5,0.03
1856,2679.6527255725923,519,1,3,0.03
1857,3036.057536888132,620,1,5,0.03
1858,2966.3185593795865,584,1,4,0.03
1859,3696.8577245712395,835,1,10,0.03
1860,3176.33318912507,724,1,8,0.03
1861,5206.068196067807,1297,1,17,0.03
1862,3193.4676348877038,744,1,7,0.03
1863,6929.293701438859,1796,1,26,0.03
1864,4613.156807584776,1079,1,14,0.03
1865,5683.711640853851,1334,1,20,0.03
1866,3037.6880206680353,622,1,7,0.03
1867,3220.515472269068,695,1,6,0.03
1868,4317.994906883262,956,1,12,0.03
1869,3617.7623710632524,730,1,7,0.03
1870,6600.264785194347,1515,1,23,0.03
1871,5137.03700428008,1120,1,14,0.03
1872,3828.0457231903188,798,1,8,0.03
1873,10473.01760253889,2500,0,39,0.03
1874,3958.0982953834673,986,1,13,0.03
1875,5026.819044342042,1148,1,14,0.03
1876,2648.675522937777,523,1,2,0.03
1877,2961.057038040168,599,1,5,0.03
1878,3107.7967224121203,660,1,6,0.03
1879,2746.1940571594328,556,1,4,0.03
1880,2900.0466505813674,616,1,5,0.03
1881,2608.581783199315,500,1,2,0.03
1882,2959.6950485229604,625,1,5,0.03
1883,3137.3865382766817,652,1,6,0.03
1884,2876.0106969451967,557,1,4,0.03
1885,2842.9777791309425,551,1,3,0.03
1886,2812.956214981087,561,1,4,0.03
1887,2660.1846813678762,525,1,4,0.03
1888,2775.294339895259,560,1,4,0.03
1889,4710.928161506659,1061,1,14,0.03
1890,3768.96567646028,802,1,9,0.03
1891,2542.29419162751,491,1,3,0.03
1892,2896.0217604446484,581,1,5,0.03
1893,2977.308132514964,582,1,5,0.03
1894,2873.16103450776,574,1,5,0.03
1895,2719.5270568847745,505,1,3,0.03
1896,2604.8588551712096,509,1,4,0.03
1897,3275.921833686836,666,1,6,0.03
1898,2850.9833254003574,588,1,5,0.03
1899,3087.401926879892,646,1,7,0.03
1900,2633.7005630493186,515,1,4,0.03
1901,3898.7574949455407,874,1,12,0.03
1902,2689.8781097030705,497,1,3,0.03
1903,2764.4708034133973,537,1,4,0.03
1904,2637.9360524559074,493,1,3,0.03
1905,3143.2546059799297,649,1,6,0.03
1906,2811.499133834844,557,1,5,0.03
1907,2773.545259380348,560,1,5,0.03
1908,4955.15951725007,1162,1,17,0.03
1909,3540.570432777416,724,1,9,0.03
1910,5000.916895346645,1071,1,18,0.03
1911,2872.2414054870687,550,1,4,0.03
1912,3260.6470816421634,711,1,8,0.03
1913,3250.624708061227,646,1,6,0.03
1914,2957.3184791946487,588,1,5,0.03
1915,2685.691979484564,506,1,2,0.03
1916,2584.3068843078668,489,1,3,0.03
1917,3141.1895283699146,700,1,8,0.03
1918,2628.639195957189,503,1,3,0.03
1919,2932.704394702919,586,1,5,0.03
1920,3356.8607390976044,697,1,8,0.03
1921,2759.8988120651306,537,1,4,0.03
1922,2991.6874667549214,583,1,5,0.03
1923,3383.31743434907,663,1,6,0.03
1924,3281.9833176422217,681,1,7,0.03
1925,3597.872255916605,749,1,8,0.03
1926,4055.92044483186,912,1,12,0.03
1927,3102.460626716622,604,1,4,0.03
1928,3496.9236889553163,759,1,8,0.03
1929,3373.2453032112244,692,1,7,0.03
1930,3133.9227962875466,678,1,8,0.03
1931,3159.0691674614022,653,1,7,0.03
1932,2636.403040714269,514,1,4,0.03
1933,2818.154790725711,528,1,3,0.03
1934,2533.19473890305,483,1,3,0.03
1935,3436.153858184826,685,1,6,0.03
1936,2537.3840560913113,470,1,1,0.03
1937,2800.3810916900707,525,1,3,0.03
1938,2766.3504181289736,543,1,5,0.03
1939,2753.0512768554763,526,1,3,0.03
1940,2888.637375259406,565,1,4,0.03
1941,3611.795473289504,735,1,8,0.03
1942,3373.9164166641362,759,1,8,0.03
1943,5401.9954941177275,1243,1,19,0.03
1944,2641.427102241521,502,1,3,0.03
1945,2813.0580689621042,524,1,4,0.03
1946,2542.587383956914,469,1,1,0.03
1947,2752.8971677017266,489,1,3,0.03
1948,2649.4056032180865,535,1,4,0.03
1949,2804.896777267463,569,1,5,0.03
1950,3142.781309432995,669,1,5,0.03
1951,3274.4865187454325,731,1,8,0.03
1952,2673.383975334174,499,1,3,0.03
1953,2846.3436145591827,566,1,5,0.03
1954,2803.5960744094928,569,1,4,0.03
1955,2662.558269233712,519,1,4,0.03
1956,4011.573747749348,894,1,11,0.03
1957,4907.548093948368,1057,1,13,0.03
1958,2951.215106639869,577,1,5,0.03
1959,3487.015070381172,753,1,7,0.03
1960,3383.561779975903,725,1,9,0.03
1961,2936.6163649368364,586,1,6,0.03
1962,2779.202404823312,553,1,3,0.03
1963,2792.5880138015787,562,1,5,0.03
1964,3003.4694455909794,571,1,4,0.03
1965,2964.4938741493324,571,1,3,0.03
1966,2728.243628349309,558,1,3,0.03
1967,3380.56534316541,695,1,6,0.03
1968,2875.059795007713,582,1,4,0.03
1969,2719.424030408866,507,1,2,0.03
1970,2847.486063308722,629,1,5,0.03
1971,2808.192068500522,559,1,3,0.03
1972,2871.83014575959,594,1,4,0.03
1973,2934.137771263129,598,1,5,0.03
1974,3059.3610750198436,645,1,5,0.03
1975,2885.1322536087077,582,1,5,0.03
1976,2532.516452083594,472,1,2,0.03
1977,2410.2399861145054,416,1,0,0.03
1978,2968.8099239349417,580,1,3,0.03
1979,2889.1397673416236,556,1,4,0.03
1980,2537.439467201237,487,1,2,0.03
1981,2835.0062216377323,557,1,4,0.03
1982,2573.4397771072468,514,1,4,0.03
1983,2875.20107755662,585,1,6,0.03
1984,2782.855677928931,583,1,4,0.03
1985,3205.2472937393272,671,1,6,0.03
1986,2917.1259816360507,589,1,6,0.03
1987,2683.8383131790215,511,1,3,0.03
1988,2996.759916687021,575,1,4,0.03
1989,3131.754474411018,637,1,5,0.03
1990,2921.3777045440766,579,1,5,0.03
1991,3364.1905683136115,697,1,8,0.03
1992,2852.8596339798023,587,1,6,0.03
1993,2803.5994581985565,581,1,5,0.03
1994,3415.814098663337,749,1,7,0.03
1995,2943.345245704659,587,1,4,0.03
1996,3647.202879905713,765,1,8,0.03
1997,2734.2834522819567,547,1,4,0.03
1998,2749.8275145053894,535,1,3,0.03
1999,2836.8229727459025,574,1,4,0.03
2000,2941.0887683296305,588,1,5,0.03
2001,3035.2136678314296,622,1,5,0.03
2002,3205.8195275879007,682,1,6,0.03
2003,2867.519110183723,571,1,3,0.03
2004,2793.474341897972,551,1,4,0.03
2005,3041.653257246024,624,1,5,0.03
2006,2843.162086792,559,1,4,0.03
2007,2862.8741193008505,569,1,4,0.03
2008,2707.8948801040706,515,1,3,0.03
2009,2926.885877952584,572,1,5,0.03
2010,2636.2983057212864,489,1,2,0.03
2011,2793.073276538854,559,1,4,0.03
2012,2795.636134414681,536,1,3,0.03
2013,3076.008163681037,628,1,5,0.03
2014,3029.2491979122246,620,1,5,0.03
2015,2913.4933059787827,592,1,4,0.03
2016,2678.7602509307894,526,1,3,0.03
2017,2886.4689549255468,571,1,3,0.03
2018,2903.1991753578254,575,1,4,0.03
2019,2922.219952735906,567,1,4,0.03
2020,2861.705183334358,574,1,3,0.03
2021,2930.1412330436783,576,1,4,0.03
2022,2742.68128147126,555,1,5,0.03
2023,2835.7206880188073,557,1,4,0.03
2024,2718.185653839117,557,1,5,0.03
2025,2783.317235317234,553,1,3,0.03
2026,2923.3360126018656,605,1,6,0.03
2027,2996.2730356216507,615,1,5,0.03
2028,2666.2816880035443,521,1,4,0.03
2029,2767.1740211868328,553,1,4,0.03
2030,2880.279559049613,572,1,5,0.03
2031,2798.896978778847,579,1,5,0.03
2032,2780.8095729065003,559,1,4,0.03
2033,3034.4568164062557,614,1,5,0.03
2034,3251.311298179637,655,1,5,0.03
2035,2770.3187827682573,562,1,5,0.03
2036,2637.9060527753877,489,1,2,0.03
2037,2706.8737588882523,505,1,3,0.03
2038,2771.805526819237,553,1,4,0.03
2039,2815.275640602117,544,1,3,0.03
2040,3006.8509889221273,607,1,6,0.03
2041,3065.4006971263957,648,1,5,0.03
2042,2566.4029472541865,469,1,1,0.03
2043,2753.641597328193,532,1,3,0.03
2044,2937.0560847854676,597,1,5,0.03
2045,2765.4273713302687,519,1,3,0.03
2046,3040.25216312409,585,1,5,0.03
2047,2662.66405078054,506,1,3,0.03
2048,2892.118524923333,618,1,5,0.03
2049,3828.926561110031,846,1,8,0.03
2050,3196.57656539918,673,1,5,0.03
2051,3176.1803366851877,679,1,6,0.03
2052,2807.0878166294165,567,1,4,0.03
2053,3533.4125458812823,777,1,7,0.03
2054,2695.008328475957,553,1,3,0.03
2055,2521.3322546768227,491,1,1,0.03
2056,3096.2619358253573,709,1,6,0.03
2057,4262.0161927414065,974,1,12,0.03
2058,4532.297935466775,1016,1,11,0.03
2059,2939.443542232521,618,1,5,0.03
2060,3662.9785565948637,842,1,9,0.03
2061,3409.576141395584,733,1,6,0.03
2062,5269.063315191257,1273,1,16,0.03
2063,3681.385124816907,833,1,9,0.03
2064,3793.834498367324,807,1,9,0.03
2065,2968.336516075139,601,1,4,0.03
2066,3662.504349555982,843,1,8,0.03
2067,3241.9019680404754,738,1,7,0.03
2068,6237.166121292086,1595,1,23,0.03
2069,3869.3028391456696,827,1,9,0.03
2070,3572.7805792617924,801,1,9,0.03
2071,4587.145856285105,925,1,12,0.03
2072,2723.4181693649343,522,1,3,0.03
2073,3443.5987686538806,698,1,7,0.03
2074,3156.358335456856,617,1,6,0.03
2075,3814.7107838058605,773,1,8,0.03
2076,3024.1210417556827,576,1,4,0.03
2077,5869.412947750069,1185,1,17,0.03
2078,2865.653788585666,534,1,3,0.03
2079,2840.4354533577,583,1,5,0.03
2080,2674.826900615697,493,1,3,0.03
2081,3213.8143298983673,670,1,6,0.03
2082,2934.155258693706,598,1,4,0.03
2083,2857.021066684728,579,1,4,0.03
2084,2941.815900688179,561,1,4,0.03
2085,2860.1286478233415,559,1,3,0.03
2086,2880.005536603933,540,1,3,0.03
2087,2758.589603834161,521,1,3,0.03
2088,3615.2044311523546,790,1,8,0.03
2089,2932.9641514205996,593,1,5,0.03
2090,3173.4212110614853,732,1,9,0.03
2091,3254.1603761386996,659,1,6,0.03
2092,2739.5323601913497,534,1,4,0.03
2093,3332.578356399549,698,1,6,0.03
2094,3182.2832535171583,643,1,5,0.03
2095,2893.3373346138055,556,1,4,0.03
2096,3100.9457471943,622,1,5,0.03
2097,3033.7060212040024,628,1,4,0.03
2098,3227.1848077774166,660,1,5,0.03
2099,3137.7592820739824,652,1,6,0.03
2100,3606.46076904298,747,1,7,0.03
2101,2823.8844412803714,555,1,3,0.03
2102,3938.009603157056,933,1,12,0.03
2103,2650.905259008415,569,1,4,0.03
2104,3319.867791481022,704,1,6,0.03
2105,3121.515855159767,623,1,4,0.03
2106,3054.296265242107,647,1,5,0.03
2107,3591.4577433967693,723,1,8,0.03
2108,3149.2472017097557,616,1,5,0.03
2109,3338.5374297714316,682,1,8,0.03
2110,2943.4627561664606,567,1,4,0.03
2111,3641.3644834518504,835,1,9,0.03
2112,3051.472571573266,577,1,4,0.03
2113,2688.6584171438276,553,1,4,0.03
2114,3280.517694244389,652,1,5,0.03
2115,2679.2190410232583,502,1,3,0.03
2116,2755.703619117742,494,1,3,0.03
2117,2766.126050453192,526,1,4,0.03
2118,2640.8852746629755,493,1,2,0.03
2119,2691.4109606075303,561,1,3,0.03
2120,2695.743465690619,526,1,4,0.03
2121,2898.252803039557,580,1,4,0.03
2122,2553.253489379886,506,1,4,0.03
2123,2664.331943054204,514,1,3,0.03
2124,2663.246018791204,490,1,2,0.03
2125,3074.3428955650415,612,1,5,0.03
2126,2636.9192337799104,521,1,4,0.03
2127,2836.993971996315,706,1,5,0.03
2128,2800.05901877404,554,1,3,0.03
2129,2600.982393999106,484,1,2,0.03
2130,2777.267571258548,530,1,2,0.03
2131,2650.2064025497502,567,1,2,0.03
2132,2807.706709575658,535,1,2,0.03
2133,2586.3862255001127,493,1,2,0.03
2134,2767.144721593863,538,1,3,0.03
2135,2509.0479456853923,479,1,1,0.03
2136,2968.9202465820376,601,1,3,0.03
2137,2778.7698031806995,543,1,2,0.03
2138,2542.3818267583856,465,1,1,0.03
2139,2546.2253146743833,462,1,1,0.03
2140,2614.6591019058264,478,1,1,0.03
2141,2570.7596375608505,468,1,1,0.03
2142,2563.724973363881,494,1,2,0.03
2143,2518.9407152557396,448,1,1,0.03
2144,2787.6396251487804,531,1,3,0.03
2145,2609.3528640365603,487,1,2,0.03
2146,2883.792571945197,549,1,3,0.03
2147,2789.850408778199,522,1,2,0.03
2148,3234.9185838699404,630,1,5,0.03
2149,2730.65975049973,543,1,3,0.03
2150,3084.1374606514055,608,1,4,0.03
2151,3426.340211753854,691,1,6,0.03
2152,2724.91881992341,539,1,3,0.03
2153,2815.9617377090544,541,1,2,0.03
2154,3171.18021360398,662,1,5,0.03
2155,2786.2483476257366,552,1,3,0.03
2156,2766.0389286899604,528,1,3,0.03
2157,2923.0059272384715,582,1,5,0.03
2158,2600.7686376953147,513,1,4,0.03
2159,3069.9630548191117,639,1,5,0.03
2160,3173.4958260917733,643,1,5,0.03
2161,2824.823977642065,591,1,4,0.03
2162,3048.652886428843,583,1,5,0.03
2163,2818.512870526319,545,1,3,0.03
2164,2828.1348978805568,546,1,2,0.03
2165,2547.8450296402048,460,1,1,0.03
2166,2786.7975233936413,553,1,4,0.03
2167,3101.306827373515,604,1,5,0.03
2168,2671.8240906143237,503,1,3,0.03
2169,3086.633319015513,619,1,6,0.03
2170,2686.075263614662,519,1,4,0.03
2171,3177.732807769785,638,1,7,0.03
2172,3018.7692847061257,621,1,6,0.03
2173,3326.6805044937228,661,1,6,0.03
2174,3008.1520970153856,601,1,5,0.03
2175,2856.7586540436814,557,1,3,0.03
2176,3037.5594082069465,579,1,4,0.03
2177,3237.111193237316,672,1,7,0.03
2178,2765.4324925422743,535,1,3,0.03
2179,2893.0146950435715,564,1,4,0.03
2180,2793.7245625495993,550,1,4,0.03
2181,3170.628707971579,668,1,6,0.03
2182,3813.6972721290695,789,1,8,0.03
2183,3343.495854110729,724,1,8,0.03
2184,3248.5211368751584,679,1,6,0.03
2185,2836.378821439752,564,1,5,0.03
2186,2995.8554034710032,595,1,5,0.03
2187,3041.141889562613,603,1,6,0.03
2188,3324.8981008148307,697,1,6,0.03
2189,2830.2303599166967,581,1,6,0.03
2190,3651.5997570610207,772,1,9,0.03
2191,2916.0113756942796,561,1,5,0.03
2192,3648.626974868786,770,1,9,0.03
2193,2893.435120048526,558,1,3,0.03
2194,3126.658540210734,667,1,7,0.03
2195,2974.726251268395,575,1,5,0.03
2196,3180.788338508617,623,1,5,0.03
2197,3161.9140862274226,611,1,5,0.03
2198,2597.2138673543977,485,1,2,0.03
2199,2631.9899577522333,483,1,3,0.03
2200,2429.6526561355636,452,1,1,0.03
2201,3125.824002685555,593,1,6,0.03
2202,2781.953797311787,534,1,3,0.03
2203,2474.1809129619655,458,1,1,0.03
2204,2657.9751087188797,520,1,2,0.03
2205,2503.6948945999206,470,1,2,0.03
2206,3035.0773509502487,600,1,4,0.03
2207,3013.959656219489,576,1,3,0.03
2208,2710.0945060730037,515,1,3,0.03
2209,3106.6029608535846,646,1,6,0.03
2210,3314.72784470559,668,1,5,0.03
2211,2551.742550144201,467,1,2,0.03
2212,3199.2350583839493,636,1,5,0.03
2213,2913.955337715158,555,1,5,0.03
2214,2424.649265861516,430,1,1,0.03
2215,2618.834119129188,510,1,1,0.03
2216,2591.2343973541333,488,1,2,0.03
2217,3074.8718481254655,624,1,5,0.03
2218,2797.3094890976045,528,1,4,0.03
2219,2650.430538177498,525,1,2,0.03
2220,2473.1815950393716,440,1,1,0.03
2221,2566.5385786819493,481,1,3,0.03
2222,2560.4196282386824,465,1,2,0.03
2223,3031.437188606269,571,1,5,0.03
2224,2755.919667186743,528,1,4,0.03
2225,2457.3305460929887,465,1,1,0.03
2226,2969.6597354698274,571,1,4,0.03
2227,2467.927002754218,488,1,3,0.03
2228,3771.9495362472694,789,1,9,0.03
2229,2566.437118511209,481,1,3,0.03
2230,2880.2645655441365,551,1,4,0.03
2231,3191.4686915206958,631,1,6,0.03
2232,3768.210705680861,744,1,10,0.03
2233,2852.7086295509407,583,1,6,0.03
2234,3094.489309196481,666,1,7,0.03
2235,3228.8688378524876,629,1,5,0.03
2236,2800.5438355636675,569,1,5,0.03
2237,3466.979992790236,719,1,8,0.03
2238,2778.322435340888,527,1,3,0.03
2239,2412.0080277633683,439,1,0,0.03
2240,2903.740350112918,577,1,5,0.03
2241,2881.1056805801454,549,1,4,0.03
2242,2549.4129839324987,483,1,2,0.03
2243,2953.8297212982266,583,1,5,0.03
2244,3127.3825717544623,642,1,5,0.03
2245,2682.4143692779594,476,1,3,0.03
2246,2505.6519475555447,412,1,1,0.03
2247,2762.055714073187,493,1,2,0.03
2248,2845.7891121482885,572,1,5,0.03
2249,3509.8930453109842,811,1,9,0.03
2250,2414.3385531044046,432,1,1,0.03
2251,4069.9254981041104,850,1,10,0.03
2252,2447.4947852706937,477,1,1,0.03
2253,2607.0870090103176,477,1,1,0.03
2254,2412.8757888412506,427,1,0,0.03
2255,2879.51061637879,601,1,3,0.03
2256,3576.104228591928,705,1,7,0.03
2257,3739.7984560775903,791,1,9,0.03
2258,3115.1308905029355,653,1,6,0.03
2259,3063.0165849494992,671,1,6,0.03
2260,4264.735069236764,837,1,11,0.03
2261,2616.0300966644336,508,1,2,0.03
2262,2581.6393524551436,498,1,3,0.03
2263,2483.0131986999554,448,1,1,0.03
2264,2619.2631909179718,516,1,2,0.03
2265,7885.26529911512,1892,1,32,0.03
2266,4113.575457153336,882,1,10,0.03
2267,3063.5582068157255,624,1,5,0.03
2268,11000.97369384755,2500,0,47,0.03
2269,10289.677309608398,2310,1,42,0.03
2270,3398.1603543090914,701,1,5,0.03
2271,3622.9565878582152,819,1,9,0.03
2272,3500.4389263916123,761,1,8,0.03
2273,3402.493181495678,736,1,7,0.03
2274,3050.19319000245,595,1,5,0.03
2275,3088.002106666574,625,1,6,0.03
2276,6691.703694057414,1485,1,22,0.03
2277,8542.10685025213,1737,1,28,0.03
2278,4649.504763088226,932,1,12,0.03
2279,2779.0515041160684,546,1,4,0.03
2280,6889.93738761899,1407,1,21,0.03
2281,7010.855963287307,1427,1,25,0.03
2282,3349.274694900521,611,1,6,0.03
2283,10861.181164550686,2500,0,48,0.03
2284,5132.93599144935,1019,1,14,0.03
2285,6577.729074406588,1410,1,22,0.03
2286,3433.410219860089,670,1,8,0.03
2287,5413.697843475328,1054,1,14,0.03
2288,4037.165253314991,802,1,10,0.03
2289,3178.051612405786,616,1,5,0.03
2290,4538.471910419464,903,1,12,0.03
2291,10919.326460418628,2262,1,40,0.03
2292,3735.125671730054,762,1,9,0.03
2293,4698.512484130864,982,1,13,0.03
2294,5350.7213345527525,1110,1,16,0.03
2295,6583.923742523169,1273,1,19,0.03
2296,5049.876671257004,1023,1,14,0.03
2297,9123.80072072025,1846,1,32,0.03
2298,4664.69117313385,982,1,14,0.03
2299,5259.642916297906,1170,1,17,0.03
2300,5671.705064086879,1161,1,17,0.03
2301,4173.400863609329,862,1,10,0.03
2302,3825.5795375442626,777,1,8,0.03
2303,4683.925982813842,991,1,14,0.03
2304,5871.978137831671,1231,1,20,0.03
2305,5082.585734558106,1030,1,15,0.03
2306,4014.1942116355976,787,1,10,0.03
2307,3695.0132512855675,751,1,8,0.03
2308,4012.5683388900875,789,1,8,0.03
2309,6797.410178337067,1357,1,21,0.03
2310,2706.6664407253324,535,1,3,0.03
2311,3741.8770781326375,746,1,7,0.03
2312,3007.4674691200303,570,1,3,0.03
2313,3247.3433598899956,663,1,5,0.03
2314,3165.0993329238963,624,1,5,0.03
2315,3622.8767186355676,694,1,7,0.03
2316,2695.8689580297532,522,1,3,0.03
2317,2708.777849788669,519,1,2,0.03
2318,2678.305123119356,511,1,2,0.03
2319,2903.5314709854188,584,1,5,0.03
2320,2975.3126079559393,565,1,3,0.03
2321,3233.0021796178944,654,1,6,0.03
2322,2981.6838626217886,569,1,3,0.03
2323,2806.059549236302,515,1,3,0.03
2324,5373.405326576224,1009,1,16,0.03
2325,3112.4560506630023,666,1,6,0.03
2326,3168.1918725395303,603,1,4,0.03
2327,2413.2029922103943,432,1,0,0.03
2328,2926.3858749389724,530,1,3,0.03
2329,3180.166960983284,621,1,4,0.03
2330,2793.2895229530377,514,1,2,0.03
2331,2608.3039592742957,485,1,2,0.03
2332,3197.39845508576,618,1,4,0.03
2333,3377.589140167246,668,1,6,0.03
2334,3397.6584171676755,648,1,6,0.03
2335,2820.450262603765,517,1,4,0.03
2336,2475.0153267860464,470,1,1,0.03
2337,2785.21013687134,546,1,2,0.03
2338,3007.0019954872196,559,1,4,0.03
2339,3657.1426302909967,755,1,8,0.03
2340,4065.1720192146413,774,1,9,0.03
2341,2930.4664138793983,540,1,4,0.03
2342,4085.710521068594,833,1,9,0.03
2343,3923.9587306404246,813,1,9,0.03
2344,3873.9141505623015,773,1,10,0.03
2345,3575.747587890633,669,1,6,0.03
2346,3506.451356277477,707,1,6,0.03
2347,3835.622331542983,759,1,8,0.03
2348,4696.047090740206,929,1,13,0.03
2349,2873.011867218024,536,1,3,0.03
2350,2904.5601075363243,549,1,3,0.03
2351,7432.786898927633,1596,1,27,0.03
2352,3833.8853731727777,737,1,8,0.03
2353,3768.0648756790256,726,1,8,0.03
2354,5129.734025878911,1039,1,14,0.03
