episode,reward,steps,laps,collisions,speed
565,2562.260214843753,348,1,1,80.16677435445848
566,2975.8541180419984,521,1,5,66.73358388833934
567,2831.247253417973,455,1,4,75.87038543072721
568,2941.699285736089,533,1,8,61.46860269822884
569,2926.4470727539124,522,1,6,73.27197296437767
570,3219.364007568365,560,1,6,82.09008469986786
571,3492.6625878906366,657,1,6,75.2012128400672
572,2966.9974564170866,547,1,6,65.28776074742464
573,3242.2846714162883,708,1,7,82.19726667051572
574,2603.05880420685,406,1,2,75.25397818980264
575,2854.652497501379,494,1,4,57.637564234606394
576,2934.7124121666,525,1,5,72.37339863401296
577,2598.3876181602486,355,1,1,78.26793473067836
578,2911.534917945864,479,1,3,83.9602381321733
579,2704.547133598332,417,1,3,80.70715566166878
580,2403.5043014144912,347,1,2,62.53788463612325
581,2989.6464850616508,569,1,6,68.12533987625169
582,2663.0935870361586,1519,1,4,83.13203835183519
583,2562.985835990914,607,1,1,59.01503792740795
584,3245.4203225517326,553,1,6,65.15122639320838
585,2779.8239349556006,459,1,6,65.15122639320838
586,2733.4901768112263,588,1,4,68.26601812369493
587,2448.4353495025666,368,1,3,89.48636101574223
588,2530.4410913467445,440,1,4,95.0
589,3081.9843556308797,528,1,5,77.17417147916733
590,2989.139814701086,513,1,6,56.72728182283296
591,2740.4842816162145,421,1,3,93.05315139837639
592,2995.959668006905,683,1,5,65.1004161100292
593,2742.126406555178,421,1,4,39.829673829964015
594,2433.464158096318,343,1,2,80.93419536256869
595,2728.2286349105884,466,1,2,81.78966359867296
596,2564.7153576087962,509,1,3,71.2782328462261
597,2876.8277892494284,728,1,5,78.7255161725107
598,2800.888445816054,997,1,7,58.263766467360796
599,2495.978844928746,400,1,2,70.46241035814569
600,2716.880994625095,444,1,4,56.43362397608683
601,3087.908686523445,676,1,5,73.78050699971408
602,2900.478555984502,569,1,6,60.04667689544843
603,2863.546007862095,493,1,5,73.04993926149513
604,3010.1380555915857,586,1,5,61.93332087843041
605,2876.0925691986104,468,1,5,74.4182564041459
606,2770.092629394533,537,1,4,74.72984972686989
607,2686.65272329331,456,1,4,94.35555314550658
608,2643.545533142095,537,1,3,57.43728543629923
609,3685.560362281805,693,1,10,68.32369955037052
610,2586.0530574035674,454,1,3,74.97723569253536
611,2692.7564331054696,460,1,3,90.29394082133481
612,2580.1374737930355,504,1,2,60.23432359454843
613,3133.582754468921,535,1,5,78.42602271738527
614,3147.51762413026,663,1,7,94.5745298217657
615,2940.0018249130308,552,1,5,65.15122639320838
616,2934.611281127933,539,1,4,67.69270211421065
617,2635.2630468750067,543,1,4,59.367863207162536
618,2791.6860761881226,2315,1,4,39.95705057897109
619,2700.435878906256,647,1,4,69.93022556412541
620,2698.937172851565,532,1,3,70.51838790142651
621,2479.71603185654,499,1,4,59.926656676571376
622,2980.6432257461565,541,1,4,57.09014162934599
623,2913.613580694206,673,1,6,39.62581113542453
624,3084.8260081196163,2468,1,7,32.80274461605139
625,2707.393661689759,515,1,5,76.61057837751522
626,2751.0697642135638,641,1,5,0.0
627,3313.7179045105054,658,1,7,54.852811980489136
628,3235.3660605430655,745,1,6,51.79486696137435
629,2852.5987254428883,481,1,5,38.096089981635686
630,2891.588364181531,822,1,6,48.22413858201685
631,2844.7125380516095,600,1,6,87.49944253591724
632,2606.0863513040563,581,1,4,43.142861331077384
633,2922.484669227605,474,1,4,95.0
634,2542.818982849123,592,1,1,67.79937877797856
635,2574.0958090782187,410,1,4,53.41527142156118
636,1849.279296875039,2500,0,3,0.0
637,2843.4570734214803,559,1,5,59.757612393863056
638,2705.4194371414233,459,1,3,63.72192761660645
639,2900.589334983828,604,1,5,59.938049511188794
640,2832.4939011192373,497,1,5,84.81068967167637
641,2658.215369834903,468,1,3,86.79911115792436
642,3077.8150907516565,640,1,7,68.26601812369493
643,2571.343937664038,481,1,2,65.15814475411432
644,2597.263527679445,400,1,3,71.97399186041399
645,3157.1258930206345,525,1,5,77.21373223463954
646,2808.6202259445217,613,1,2,59.161633231906315
647,2730.601425342567,576,1,4,56.35689881450143
648,2531.8739920616167,495,1,3,61.676553063538236
649,2455.2112543869052,381,1,2,56.119847228254045
650,3019.082835044871,503,1,5,58.51313219325541
651,2778.968628692631,520,1,5,58.761393233429565
652,2423.197621917731,430,1,3,58.936110947162355
653,2646.881532592777,429,1,4,73.51254788945424
654,2661.3596771240273,455,1,3,72.29892312891732
655,2830.5156820678735,413,1,2,71.84773690434776
656,2439.6931703186074,467,1,3,56.27706291059322
657,2800.506255493167,552,1,3,74.68217454156003
658,3032.774851722724,559,1,5,69.92414973002172
659,2696.107019176487,438,1,4,57.32217856533948
660,2360.7177124023888,2500,0,5,0.0
661,2628.16563438416,558,1,4,41.04729437070641
662,2544.285927257542,432,1,3,85.44107943839592
663,2833.4841336727195,535,1,4,68.73393174303928
664,2674.9881761932406,483,1,3,89.84808096412195
665,3483.5929391479617,597,1,9,78.48147182091671
666,2611.2058978271543,489,1,3,59.33981477021753
667,3200.6048868751577,492,1,4,58.90572014605097
668,3120.380604209903,528,1,6,55.47700043714047
669,2462.743586425787,396,1,2,86.2438155643474
670,2592.578324966434,391,1,2,56.083701885962014
671,2558.973409118683,1878,1,2,56.26869291457963
672,2607.955789470675,450,1,3,56.69404147991557
673,2458.081030006411,444,1,2,80.38028834804005
674,2441.7657270240807,356,1,3,54.90248875581149
675,3111.865160455709,538,1,5,83.23063829749725
676,2744.746758499148,473,1,5,0.0
677,2838.2518246173913,485,1,5,55.335395611107806
678,2723.8745092773493,583,1,4,86.695589012425
679,2805.414226856237,533,1,4,61.44065636395328
680,2540.7645639038114,417,1,3,74.22579707259142
681,3047.3477855682386,535,1,6,35.93924153884136
682,2523.760347099308,339,1,2,35.87515230141003
683,2822.836767578133,470,1,4,80.05866482853668
684,2727.525366592411,555,1,3,75.53456921536956
685,3156.135239162452,528,1,4,86.03109078405616
686,2810.3807745266013,511,1,4,80.94486941221376
687,2596.046520423896,450,1,4,63.65995933045216
688,2853.690476274495,440,1,3,73.1211366354658
689,2647.2253026580843,432,1,3,73.09852813975773
690,2865.7474726581613,518,1,4,57.56458815034255
691,2745.025430755618,501,1,4,68.88892550481806
692,2540.7370712661764,373,1,1,82.94190673000229
693,2648.8122432327345,522,1,3,72.67445134604476
694,2740.112007637029,419,1,3,56.438561334663056
695,2443.456623687747,383,1,2,73.3770848220015
696,2636.38219497681,426,1,2,59.74120990697541
697,2926.7286673927365,508,1,5,58.509375904514805
698,2716.837427349094,454,1,3,55.90945380102366
699,3147.3102622270626,555,1,6,76.65193701084098
700,2666.6937671947558,526,1,5,77.69978167150518
701,2801.6931495428157,475,1,5,79.97819835011695
702,3398.697786445622,649,1,8,58.10062780154176
703,3287.421725463875,745,1,8,69.81959983303237
704,2567.4618467712457,543,1,3,63.98953896232226
705,2812.5736059570345,473,1,4,70.16558281378597
706,2747.010691986091,432,1,3,46.971213415851246
707,2528.5329122543385,380,1,2,69.3190363701722
708,2861.155847167973,445,1,4,52.34135135412179
709,2659.4343518829382,377,1,2,58.396684627507014
710,2856.324926643382,511,1,6,73.18923723381151
711,2835.2292353248613,402,1,3,75.20605058365373
712,2695.2625766944934,479,1,5,54.93898790294916
713,2642.5360395050066,397,1,3,59.03463629677878
714,2634.654747262006,413,1,4,55.7218082187382
715,2959.360888671883,490,1,4,95.0
716,2567.203851776124,446,1,5,87.63093097912568
717,2596.99601362229,431,1,3,95.0
718,2769.581097526554,444,1,5,71.75983951611295
719,2885.526293334966,437,1,4,79.71834292365845
720,2850.8630826473272,465,1,4,66.02301136981743
721,3123.912626390465,496,1,5,39.67145165321874
722,2784.1253307342567,505,1,3,78.58644877714079
723,2773.7810268402172,590,1,4,76.80457877799546
724,2852.9771972656304,470,1,3,81.09319417207193
725,2662.449525756839,404,1,2,75.40349343848712
726,3748.203700218212,742,1,10,58.15581381136124
727,2904.8348572158843,448,1,4,78.54702011778109
728,2769.2620532226592,464,1,3,82.55229012173754
729,2448.300438537599,353,1,2,79.87215220817635
730,2612.461006164556,380,1,2,72.46444021940266
731,2650.12336088181,462,1,5,58.25114373466306
732,3169.4444906997755,561,1,9,75.99868973735447
733,3709.035798835762,685,1,8,64.44128398798385
734,2687.46945560456,456,1,3,61.856534801348346
735,2575.879206542971,371,1,3,56.85124532298915
736,2694.0392545235177,429,1,4,57.65696815876058
737,2701.050791044239,449,1,3,71.46199218032673
738,2758.018797893531,384,1,3,56.59903472779826
739,2918.281088848119,449,1,5,58.25114373466306
740,2739.721462516789,376,1,3,71.77467544464436
741,2626.2470061492954,374,1,1,73.18320001785533
742,2859.744442615516,447,1,5,91.23599654506431
743,2825.9160083007846,439,1,5,56.65455225001686
744,2759.307272949224,433,1,5,48.99296804115598
745,2460.9817709159897,389,1,4,58.25114373466306
746,2856.846742210392,417,1,4,83.96752088527404
747,2540.1455097103167,443,1,4,60.093443931167634
748,2743.352668457035,411,1,4,57.47862056550512
749,2511.6961474609434,414,1,2,90.05655501579756
750,2491.42525497437,347,1,2,56.388314495835864
751,2687.3925185394323,389,1,2,70.22263684266542
752,2754.497051544196,389,1,3,89.08452681346665
753,2668.85337279797,382,1,3,56.307544796523516
754,2697.5384046363856,386,1,3,58.86633974274932
755,2455.139509563449,341,1,3,67.75197401738025
756,2757.4455779457126,428,1,3,57.63917739215935
757,2675.83487770081,409,1,4,58.15347940535121
758,2845.485587558752,457,1,4,56.11857233610204
759,2939.633105964668,504,1,6,69.63600653299103
760,2407.9843554687536,349,1,3,0.0
761,2660.2563402557425,413,1,5,63.42998355615117
762,2687.036013031009,420,1,3,55.0082775582032
763,2579.0987155151447,444,1,5,54.746398103272156
764,2627.065773010259,335,1,1,89.80599115400196
765,2587.7592868042025,349,1,3,73.82343571760367
766,2865.671085815433,411,1,4,81.38636595241898
767,2891.293567695624,443,1,5,64.58152273610203
768,2934.2504467773497,426,1,4,73.75906297896798
769,2581.679616403585,360,1,4,59.715195877841595
770,2724.3986542892467,399,1,3,71.07212626609605
771,2760.3379457092324,412,1,5,0.0
772,2526.3162363815345,376,1,3,78.27197796590197
773,2506.3121167755185,327,1,1,79.97173929157167
774,2586.838721885685,338,1,2,70.93759756222552
775,2714.049288558964,415,1,2,77.3866144108398
776,2930.921849431997,383,1,4,75.52346207037061
777,2629.790106391912,360,1,3,64.58152273610203
778,2815.6866696929974,422,1,3,84.8563304916273
779,2809.588510971071,416,1,4,55.66314081799623
780,2528.859853935248,395,1,2,66.41973879219114
781,2516.957214965821,358,1,2,90.53023301814714
782,2459.122575378422,310,1,2,87.6591459494988
783,2566.818526420599,382,1,4,56.382810853543646
784,2677.878599967963,463,1,3,69.37530944441548
785,2509.9836610794123,355,1,3,64.58152273610203
786,2815.157177314765,412,1,4,58.81670607186681
787,2967.1403732395206,417,1,4,58.36028174890982
788,2727.779713974011,562,1,4,69.68345582212162
789,2864.4478687286437,390,1,5,0.0
790,2988.9791001892154,452,1,5,61.230494431658826
791,2540.437868022921,370,1,4,58.32708176980977
792,2766.3156999969524,403,1,2,62.6813119923195
793,2622.02493515015,355,1,3,77.18215592039112
794,2631.2397333145177,325,1,2,67.80095638981034
795,2999.405679550176,433,1,4,93.32408568699626
796,2639.130218238833,344,1,1,54.73213302872261
797,2424.3975416851067,314,1,2,58.33518106090458
798,2506.927318763736,330,1,2,58.00121539384247
799,2508.389500427251,325,1,2,85.37183301814713
800,3177.802411079416,585,1,7,66.91091607766435
801,2467.161840553288,419,1,5,61.39312645226817
802,2549.654826049807,326,1,2,85.07481822145347
803,2867.0184085083065,424,1,4,56.40605954285154
804,2521.1631535339393,346,1,3,56.2870715445568
805,3165.961670093541,476,1,6,61.62643049666039
806,2424.243679819108,292,1,1,76.41345269978247
807,2684.491872863769,346,1,2,65.5475234357336
808,2698.757497558599,417,1,3,89.60709964508963
809,2802.0627422332805,365,1,3,69.29711750779614
810,2623.378297615053,360,1,2,74.46723807371797
811,3624.034908638015,567,1,8,64.58152273610203
812,2502.3116033649458,347,1,2,73.49769442718164
813,2605.1267445755025,309,1,1,84.64759115400196
814,2476.9498294448877,327,1,2,71.14509169581345
815,2983.961833963404,542,1,5,72.08415385797906
816,2637.431579437261,383,1,4,61.30500130598215
817,2443.3657048797627,282,1,1,94.24
818,3030.8695276451153,434,1,4,91.88090748462015
819,2694.060254955297,390,1,4,61.62643049666039
820,2482.297331352235,309,1,2,56.95543216714464
821,2608.807071609501,424,1,3,65.84120123751354
822,2432.6766441154496,321,1,2,84.92030228289858
823,2691.711759376528,390,1,3,75.83534434636245
824,2646.1288888740573,391,1,3,73.71327464797464
825,2818.1160442733785,393,1,3,44.82897236893205
826,2458.876795272829,331,1,2,81.90433894226292
827,2711.2687762069736,401,1,5,0.0
828,2779.0256808090276,436,1,6,58.20331474821147
829,2608.274482078555,354,1,2,79.96355623319917
830,2777.052706594473,429,1,4,81.83295413043722
831,3285.079967746742,507,1,5,71.44803140773735
832,2678.0248352432295,363,1,3,55.67683562242756
833,2727.996483573918,417,1,4,53.013305932284254
834,2684.2193389892673,350,1,4,41.224316919884025
835,2886.978346767428,413,1,4,81.24689382204735
836,3356.4787066269014,521,1,7,95.0
837,2826.7180448532145,425,1,5,51.30761610491245
838,4205.74997934343,643,1,10,89.67185557949696
839,2579.3142123413113,314,1,2,86.95760397348789
840,3840.2734514236604,650,1,10,87.57979136
841,2894.6114332103803,468,1,6,42.91501314591985
842,4895.8817044448815,844,1,16,61.58102431048547
843,3108.510363159188,502,1,6,75.03158517224773
844,3096.5601527404824,459,1,4,76.44215586510586
845,2487.6969429969827,360,1,2,42.76216018158504
846,2758.7893478393603,530,1,5,60.041933606014524
847,2827.125106811532,420,1,5,56.18627593930204
848,2822.8829179763875,570,1,6,58.3295414678448
849,2606.682403783802,416,1,4,24.71237863922696
850,2821.8278086853093,404,1,4,44.89484028854441
851,2817.0623917007515,413,1,4,74.48746027293282
852,2462.841030387882,391,1,4,76.66043295204176
853,3435.528880424513,579,1,8,58.3295414678448
854,2849.1332226562563,441,1,4,75.31961859170362
855,2412.3924871444756,490,1,3,66.1706510163158
856,2738.0787610244774,379,1,3,82.67791395222278
857,2674.171977920535,384,1,2,78.02436660231169
858,2526.7462066650414,385,1,2,80.16529804393922
859,3334.2826460266165,518,1,7,61.702341467844796
860,3495.9261993408336,615,1,8,74.06245295424984
861,4871.43432847977,879,1,14,47.8667727585108
862,2791.127716293342,693,1,4,46.00849503222693
863,2938.460636863716,427,1,5,61.26247167690204
864,2552.242759628299,424,1,4,59.76943103975008
865,2534.781060295107,361,1,2,76.15394592183962
866,3026.126909866341,468,1,5,63.744061929379455
867,2859.9255432510404,408,1,3,75.99969771410332
868,2907.7512302017262,472,1,6,61.289024085375644
869,2454.422012901312,325,1,2,52.704505136102036
870,2731.563791418081,415,1,4,64.71913671103027
871,2833.337500114447,414,1,4,95.0
872,2680.9950520324746,376,1,3,67.9280675708366
873,3513.2833869934184,595,1,8,72.73300891547804
874,4674.010130958569,901,1,15,58.26115718674232
875,3344.3636714172453,514,1,7,70.94821350072345
876,2721.144997901921,359,1,2,74.85090991364879
877,2451.728508300783,314,1,2,86.1048269504769
878,2755.8874290847807,368,1,3,82.54609830056668
879,2957.849957046513,412,1,5,61.23570513610204
880,2837.709254989625,372,1,3,74.26810744551047
881,3459.5657524871926,556,1,7,57.80825231780122
882,2456.4984356307996,353,1,2,72.94399596659306
883,2579.411577529911,329,1,2,95.0
884,2408.9675390625016,308,1,1,73.80499707267671
885,2861.036324882512,390,1,4,69.89494313193529
886,2934.762723312388,452,1,4,54.671842893762204
887,3043.172855815901,582,1,6,54.93898790294916
888,2720.233540306094,377,1,3,58.88477002334697
889,2725.438500862126,381,1,3,57.81350395793086
890,2709.0121442413406,377,1,4,76.27844656248138
891,2526.7769869613676,301,1,1,57.31239713005573
892,2749.309462280279,409,1,4,79.48450237747359
893,2492.4927249145553,379,1,2,90.53023301814714
894,2668.4442680358943,420,1,4,75.85690082237298
895,2882.0534568023786,609,1,4,72.36842300727363
896,2475.71382915497,309,1,2,44.72777169525016
897,2924.771497020726,407,1,4,72.45410983289095
898,2700.0227467918417,368,1,3,74.35995087191637
899,2653.060551757816,349,1,3,83.05284312184945
900,2449.051148531438,312,1,1,74.92151998733851
901,2829.6158437681256,399,1,4,39.566419173288004
902,2713.240479373936,385,1,4,73.8743009777947
903,2473.012590179447,297,1,1,71.25813369108188
904,2594.4694958496125,341,1,3,77.69141762735526
905,2798.0555421516365,370,1,3,67.56586696297114
906,2833.695443382268,433,1,5,76.13267043810855
907,2672.188333511356,350,1,2,76.84449718021472
908,2818.114973087316,359,1,3,74.10302443005968
909,2622.0086380386388,343,1,3,67.73911154017388
910,2507.639738006595,354,1,3,85.6349559436027
911,2738.640165367132,383,1,4,53.1711414678448
912,2616.9796621322685,360,1,3,74.58917129270532
913,2680.18306852341,362,1,2,64.93219196191961
914,2976.2011450195396,478,1,6,78.1211773571117
915,2680.8712928772015,370,1,3,71.30231546834136
916,2911.621383962636,407,1,3,85.6349559436027
917,2738.852963066105,410,1,3,57.37644976562252
918,2692.65482534409,413,1,4,53.1711414678448
919,2637.476728200916,365,1,4,85.6349559436027
920,2601.2546324157784,363,1,3,79.77942454678026
921,2919.1463513183676,426,1,3,78.44129294410762
922,2785.8151910018946,389,1,4,68.2146695462917
923,2529.806666679386,359,1,3,61.702341467844796
924,2452.6776200485247,334,1,1,61.21821172931756
925,2630.7881819152863,393,1,5,61.55804621555791
926,3987.5741650390755,646,1,12,79.8899958207454
927,4538.279381742497,708,1,14,51.776098789385955
928,2642.969400634769,453,1,4,61.46426575918991
929,2558.0282269287127,346,1,2,83.57796270549294
930,2513.51170227051,324,1,1,82.78839510788985
931,2822.852031879432,421,1,4,51.744331747124214
932,3051.3589638710087,445,1,5,56.525665202876304
933,2476.9831042099045,371,1,4,58.35662301513914
934,2588.586191940313,320,1,2,71.21384626141159
935,2398.6914939880403,320,1,2,59.39579866115002
936,2457.7049717330992,318,1,3,58.3295414678448
937,2708.47611789704,395,1,4,37.70673338846057
938,2470.6160916686094,330,1,2,41.66171299070218
939,3096.2163591003464,442,1,5,83.67376743295263
940,2805.734857902531,377,1,3,71.5620553803203
941,3283.7702099609546,621,1,7,49.794886786753416
942,2898.0440795898503,450,1,5,52.66939589295456
943,2894.4348204803546,444,1,6,69.55998028897334
944,2604.717345466618,358,1,3,73.40322934578424
945,2648.9853099823035,365,1,4,74.69308764868532
946,2623.2533515548735,392,1,3,76.98249637726416
947,2438.6427961254158,368,1,3,42.91501314591985
948,2716.35023363114,391,1,4,89.96897920728699
949,2414.979243965152,329,1,0,76.47483646179474
950,2978.70524631501,442,1,5,71.0198435145982
951,3043.192262191775,519,1,5,77.98226621310152
952,2585.6291881942757,323,1,2,79.38133490982655
953,2604.4473782348673,361,1,3,89.75154050342925
954,2646.7483773422287,344,1,2,75.66405704911776
955,2679.9019570922906,342,1,2,89.7254637198947
956,2598.5328551483203,339,1,2,56.79861498791249
957,2583.92889367104,377,1,4,49.878642817118404
958,2572.7724084091233,404,1,4,78.72482547075757
959,2501.9364867591894,318,1,2,69.71643333621928
960,2524.8705163192785,379,1,3,61.702341467844796
961,2509.9698780441327,308,1,2,78.27598832871327
962,2511.5789094543516,422,1,3,54.81295306795077
963,2719.205610275273,420,1,4,63.70697130357893
964,2889.485616149908,373,1,3,81.9131336005727
965,2561.5727547454867,341,1,2,77.72264498802951
966,2460.767895622257,324,1,2,61.702341467844796
967,3020.6378427887057,473,1,4,50.501239824796066
968,2636.043702201848,386,1,4,58.3295414678448
969,2951.3390040588447,444,1,5,59.25214776399097
970,2693.724158706672,448,1,4,78.59493567208054
971,2428.846226997379,319,1,1,51.20803951386133
972,2591.0868415451073,352,1,2,61.46426575918991
973,2603.1864648437563,327,1,2,69.71391374836875
974,2663.7322105026287,402,1,4,61.46900918049427
975,2472.2748282623306,364,1,3,89.83747096531535
976,2750.418185920721,359,1,3,75.33346906864969
977,2674.6330345916804,341,1,2,86.32885124685839
978,2842.0221600151135,462,1,4,48.721027219603016
979,2874.095711193093,502,1,3,50.01867656300192
980,2787.1824187088077,401,1,4,78.42330133291432
981,2458.0640293121355,340,1,2,78.4081015318088
982,2597.1305851364214,438,1,3,80.08420172286263
983,2478.42671413422,305,1,2,80.4889329898073
984,2527.69859493256,351,1,3,61.58102431048547
985,2797.529660954481,388,1,4,78.69085776793266
986,2482.9180933380167,348,1,2,84.89783261998818
987,2704.383181228642,383,1,4,84.89783261998818
988,2471.153399467472,360,1,3,58.3295414678448
989,2583.3330054473936,344,1,2,84.89783261998818
990,2738.79936775208,358,1,2,84.89783261998818
991,2439.4775969314587,346,1,2,81.65994642605175
992,2605.615593338017,315,1,2,84.89783261998818
993,2799.3277836608936,411,1,5,39.17995685212807
994,2648.6232586479223,367,1,3,60.55147122926318
995,2476.932356948858,369,1,3,37.75594032431163
996,2673.3939439201404,363,1,3,37.482072132976086
997,2650.9530371093824,378,1,4,57.35467599569974
998,2733.4832950973546,398,1,4,58.3295414678448
999,2689.023831481938,359,1,3,90.27472623556444
1000,2656.7367297554097,433,1,3,67.88649939864007
1001,2547.6120429992716,345,1,3,47.914266279004984
1002,2871.3274957275444,437,1,4,60.5171827171003
1003,2502.357630310061,327,1,2,61.167867929248374
1004,4311.682169551865,749,1,13,56.36745529173214
1005,2461.1774268150366,335,1,1,66.38046406720221
1006,2574.6919242668214,416,1,5,58.46231207561639
1007,2423.0694403553052,323,1,2,41.439550433461996
1008,3027.7900070381233,489,1,5,49.65290111679326
1009,2710.422203178414,554,1,5,58.3295414678448
1010,2899.9145594787733,644,1,5,71.15530538875396
1011,3840.6062019348283,830,1,10,57.62651557692718
1012,4322.541288909923,987,1,17,94.37406252186877
1013,2881.2957166290316,397,1,3,62.79872892894231
1014,2473.9328613662756,503,1,2,76.77164509684154
1015,2471.057890052799,334,1,2,94.24
1016,2545.684540634159,376,1,3,58.01099801595852
1017,2629.2311223983797,355,1,2,75.91239692009016
1018,2720.6753570938176,548,1,4,61.41922282250436
1019,2516.2624605751107,502,1,5,58.25363049666039
1020,2630.393993873601,364,1,2,76.3821802275431
1021,2687.9096703529394,410,1,4,58.17901729517758
1022,2968.46486621857,462,1,3,75.6181746162978
1023,2724.639489746101,430,1,4,58.25426068017637
1024,2645.49333299876,601,1,3,58.513945184010936
1025,3785.8128636169563,771,1,9,48.45183309639782
1026,2809.5941645813073,579,1,5,47.94293451988402
1027,3055.0098402404865,658,1,6,38.03592063605016
1028,2656.8587742424056,377,1,3,72.99959716201948
1029,2432.9307361793617,624,1,3,83.3796452805454
1030,2784.9024915504533,541,1,3,63.65695650401946
1031,3150.292309951799,1065,1,7,40.61709791423102
1032,3634.7922427368244,794,1,9,71.5987138666685
1033,2644.1705316925136,763,1,6,72.72506364016834
1034,2881.0917089080895,542,1,6,0.0
1035,2414.0692113876376,320,1,0,70.71130331220127
1036,2780.303529396064,503,1,4,54.852716049263506
1037,2558.494478988653,425,1,1,79.36189123718485
1038,2777.158868293768,441,1,4,50.104363350982815
1039,2637.1119287109436,492,1,2,76.50851285103434
1040,2614.113036422734,421,1,2,73.11174583504577
1041,3287.626723289504,800,1,6,87.1641039519094
1042,2602.729295387272,433,1,2,68.48160847961309
1043,3539.787466125496,656,1,9,90.32099270077877
1044,2585.338390655521,369,1,2,92.34885229308777
1045,2465.150338134773,537,1,1,89.78737379692878
1046,2543.2254578781176,349,1,1,72.92484760042394
1047,2517.804435577396,348,1,2,38.03592063605016
1048,2694.9151318359422,421,1,4,85.78942066781116
1049,2509.3481584739743,374,1,2,57.38702940162383
1050,2635.2586547088686,1024,1,2,34.267285929008324
1051,2594.8463426971484,353,1,2,53.409432222533034
1052,3406.348551788339,568,1,8,38.03592063605016
1053,2878.0294519805957,433,1,5,41.012933440450944
1054,2711.8757368469287,428,1,5,38.03592063605016
1055,2613.3577169609116,369,1,3,58.09996706155926
1056,2902.4617722702096,429,1,5,71.76642113798893
1057,2694.914298782351,397,1,3,0.0
1058,2415.494097480776,247,1,0,95.0
1059,3516.9050854873763,629,1,7,94.24
1060,3153.0625627899244,503,1,4,93.48608
1061,3846.94237869264,771,1,11,54.70874327538434
1062,3198.1062887382586,574,1,10,58.09996706155926
1063,2930.25819087029,470,1,6,61.316615190236746
1064,2989.6330460834574,486,1,7,58.09996706155926
1065,2687.6076999664356,425,1,5,57.741808663546195
1066,2651.1043262290987,316,1,1,83.4591319168719
1067,2422.7617480468757,329,1,1,68.65315476273429
1068,2514.1177870941183,384,1,3,61.31060232408878
1069,2422.1914347648644,315,1,1,84.51287780034347
1070,2487.399260139468,365,1,2,79.95864920050583
1071,2951.6629563140937,541,1,5,85.04135090106816
1072,2860.492437305456,413,1,3,78.32391491526457
1073,2506.5736500549347,356,1,1,75.69311702665631
1074,2420.2126735305806,492,1,2,55.93772736272911
1075,1856.6067962646778,2500,0,3,0.0
1076,3061.4360805893016,633,1,7,58.03158278045679
1077,2988.051096363075,954,1,6,74.84295750610777
1078,2669.9541128921546,366,1,3,61.736776791585655
1079,2737.685842132573,435,1,2,77.63877861111598
1080,3011.194601211583,1942,1,5,77.34281012299701
1081,2973.9457337188833,786,1,5,76.25389408543063
1082,3089.3772033238474,718,1,6,78.28393766701969
1083,2900.7711965942417,453,1,5,74.37953126530768
1084,2747.984463310242,510,1,3,71.61591646435679
1085,2786.3481793403694,700,1,3,75.75818082347035
1086,2879.3908539772206,1080,1,4,42.118633437145476
1087,2959.064251346592,709,1,4,87.66784413594002
1088,2521.8851319885266,457,1,3,79.54202101172832
1089,2797.714270763402,701,1,4,76.56062154934529
1090,2809.859033927924,502,1,5,77.68548895172451
1091,2405.0874828720116,478,1,1,76.3192850227273
1092,2816.3509726333664,526,1,4,58.61323692020657
1093,2522.8482294845653,476,1,2,74.78689642667332
1094,2403.678864047531,302,1,1,63.289640776984015
1095,2533.049453973772,395,1,2,70.19098226066616
1096,2735.49332931519,386,1,2,85.78006861979895
1097,2562.7897206306484,385,1,3,85.20368508558468
1098,2560.9983803558416,371,1,3,72.66279621993854
1099,2425.342520556453,362,1,2,77.12359560404299
1100,2767.4833927345326,589,1,4,82.1279234221751
1101,2630.9660287475594,442,1,2,81.0537465702521
1102,3246.9333172154443,579,1,6,78.28393766701969
1103,2874.749077167513,433,1,4,73.46987002044462
1104,2658.018985977179,458,1,2,77.5064442012702
1105,2874.6324552536066,495,1,4,42.995957991498656
1106,2871.1528906250055,598,1,4,58.47864133695956
1107,2595.2641809844995,403,1,2,51.66780859068832
1108,2499.933474388125,448,1,2,72.37618466884685
1109,2507.7801220703145,551,1,3,0.0
1110,3883.70095859529,762,1,13,49.30051746459428
1111,2640.365806188588,483,1,3,65.34649841012876
1112,2813.4090201950125,382,1,2,52.70493908122939
1113,2894.9768525695845,412,1,3,38.03592063605016
1114,2563.791203155522,378,1,3,38.03592063605016
1115,2533.148837890631,393,1,2,53.39666550868527
1116,2688.5227929687553,397,1,2,50.70033764149909
1117,2714.094734964374,427,1,3,85.17024405390109
1118,4049.664796218888,742,1,11,63.12626378455237
1119,2720.3762220764197,483,1,4,38.03592063605016
1120,4147.224682159436,779,1,11,38.03592063605016
1121,2754.9127052688677,428,1,4,61.23826297766816
1122,2707.331839447029,461,1,5,44.05360131815774
1123,2561.7613352584885,381,1,2,58.605530768283764
1124,2555.278995780948,366,1,2,51.01945260175463
1125,2568.8476013231334,406,1,4,35.63980024948925
1126,2673.2953214454733,421,1,4,68.28881239386307
1127,2809.8952026367274,585,1,3,95.0
1128,2457.6885739517247,569,1,1,54.09587248494533
1129,3331.335605468758,733,1,6,81.37793296338437
1130,4425.741558322916,1082,1,11,95.0
1131,3042.2293884468127,434,1,4,51.145012933942574
1132,2808.012078075417,621,1,4,51.57898463583898
