episode,reward,steps,laps,collisions,speed
257,2666.857768783573,292,1,2,87.15837097909434
258,2417.542247810366,228,1,0,94.24
259,2622.9869300079395,309,1,3,95.0
260,2787.039195632938,340,1,3,95.0
261,2773.874533119204,328,1,3,95.0
262,2556.666484270098,297,1,2,95.0
263,2415.7536464691184,240,1,0,91.0347956224
264,2543.5601288986236,269,1,1,95.0
265,2525.174159889223,266,1,1,94.24
266,2421.6332574462926,227,1,0,95.0
267,2599.214626317028,291,1,2,65.43952862284583
268,2457.772285804748,262,1,1,95.0
269,2406.9025263977064,279,1,2,65.41655052791828
270,3052.6495085525557,421,1,6,95.0
271,2569.622308959963,293,1,2,56.937784562278786
272,2445.058233337405,256,1,1,94.24
273,2417.858960151673,230,1,0,95.0
274,2833.2831263923686,368,1,4,61.83342462957346
275,3126.4684156513235,382,1,4,61.91940151240476
276,2410.0338281250024,227,1,0,94.24
277,2472.0766143798855,280,1,2,95.0
278,2568.586906833652,279,1,2,61.828426963714804
279,2731.707034454348,327,1,3,95.0
280,2894.308230285648,326,1,2,95.0
281,3021.3457400512707,409,1,6,61.51793185705084
282,3456.748912124641,596,1,12,56.738276563714805
283,3314.6419774437018,508,1,8,53.09540731274956
284,4916.688313937195,860,1,17,53.17680876727775
285,2418.483309917452,251,1,1,95.0
286,2415.6420803070105,225,1,0,95.0
287,2410.113828125,223,1,0,95.0
288,2416.239711532595,217,1,0,95.0
289,2913.254199218756,375,1,3,95.0
290,2434.110037193303,252,1,1,59.99711330982977
291,4703.783553886416,905,1,21,61.910168419693015
292,5777.409598464968,1429,1,36,0.0
293,2918.6702545166418,2500,0,51,13.303827320720588
294,2932.915514583593,399,1,4,93.48608
295,2412.619150314334,227,1,0,95.0
296,2413.7658315658596,220,1,0,95.0
297,2634.1685780715998,304,1,3,62.99383174876503
298,2930.421327257161,385,1,5,95.0
299,4500.968369216934,1129,1,29,68.05241714800509
300,3228.4073310852145,525,1,10,68.28881239386307
301,2412.119446725847,214,1,0,95.0
302,2769.634890747073,350,1,5,95.0
303,2970.5197109985406,401,1,6,95.0
304,2835.7026306915336,391,1,6,95.0
305,3747.1984231758233,601,1,11,90.25195302912
306,3412.91693290711,528,1,9,95.0
307,3305.710039367684,528,1,10,94.24
308,3086.340465908057,476,1,10,0.0
309,2490.793694744114,287,1,3,95.0
310,3204.6638482475323,443,1,7,58.010781925373216
311,3294.42891914368,494,1,9,64.75916113960054
312,3483.540604400643,540,1,10,87.6619956224
313,2931.5291268158007,386,1,6,61.51863798939496
314,3350.642155990605,552,1,11,54.710735490876864
315,3226.8615097236648,469,1,9,65.1004161100292
316,3715.8757744979966,539,1,10,95.0
317,3053.054290237428,443,1,7,95.0
318,3242.957262992859,435,1,7,95.0
319,2993.152063598637,358,1,4,88.32767999999999
320,2820.4067686080957,360,1,5,87.6619956224
321,3125.945340099343,413,1,6,95.0
322,2634.362942848209,287,1,2,92.38004187549635
323,2780.040626297,362,1,5,83.71366777359516
324,3125.7033793258697,411,1,6,94.24
325,2643.429360008242,305,1,3,95.0
326,2436.4589933776865,258,1,1,95.0
327,2676.0371450042767,302,1,2,95.0
328,3130.8160593795815,536,1,10,95.0
329,2704.2201103210477,295,1,2,87.57979136
330,2570.7146734619155,298,1,3,94.3068027974606
331,3017.674595108032,463,1,8,94.24
332,2416.021240806581,225,1,0,89.0816
333,2864.064254989626,378,1,4,95.0
334,2540.1975179862993,259,1,1,89.63781406016145
335,2927.24899528504,406,1,6,95.0
336,2422.6838800811793,238,1,0,95.0
337,2616.204802703859,295,1,2,95.0
338,2894.2998759460493,449,1,7,93.48608
339,2421.4847512054466,226,1,0,94.38061322240002
340,8123.897824096582,2500,0,89,41.802291408322574
341,9300.83721923818,2500,0,87,13.3301673099264
342,12013.436082839879,2125,1,59,94.38061322240002
343,5851.561474571234,947,1,24,95.0
344,4599.341204099652,641,1,13,95.0
345,2679.268681068423,299,1,3,93.48608
346,2523.791905441288,273,1,2,95.0
347,3352.754654846196,407,1,5,95.0
348,2602.0592790603637,275,1,2,94.24
349,2731.9783525681523,297,1,2,95.0
350,2464.8338580703735,267,1,2,95.0
351,2827.8264561843903,289,1,2,95.0
352,2618.547732887271,292,1,2,91.26031554248704
353,2656.18641595841,300,1,2,88.79985488054714
354,2476.0325979995746,251,1,1,95.0
355,2411.388632478717,228,1,0,87.57979136
356,2421.343283386231,224,1,0,93.48608
357,2636.118587584495,259,1,1,95.0
358,2406.3889265441912,248,1,1,95.0
359,2979.658403472905,336,1,3,91.19993457328783
360,2416.75045539856,229,1,0,95.0
361,2786.9393347167993,308,1,2,95.0
362,2459.851787109379,239,1,1,94.24
363,2704.428986206056,308,1,3,94.24
364,2673.080165710454,283,1,2,89.55691980488704
365,2734.282452392579,305,1,3,91.99628582912
366,2694.6953767395025,277,1,2,95.0
367,2619.7262974548325,251,1,1,92.14179950064924
368,2458.7008629989646,244,1,1,94.24
369,2500.7231806087493,241,1,1,90.53023301814714
370,2422.23471084595,212,1,0,95.0
371,2413.5998258209243,207,1,0,91.7417472
372,2857.50796070099,280,1,2,95.0
373,2435.7165928077707,244,1,1,95.0
374,2442.8252679061907,239,1,1,94.24
375,2449.5262583732606,250,1,1,95.0
376,2419.3250371551535,222,1,0,95.0
377,2434.069070091248,243,1,1,94.63311554248705
378,2423.9515665817275,246,1,1,95.0
379,2877.943334426882,323,1,3,95.0
380,3215.8873826599142,382,1,5,95.0
381,2643.6859051513693,251,1,1,91.26031554248704
382,2658.593825302127,262,1,1,90.26590769152
383,2476.2308423614513,247,1,1,94.24
384,2579.150324096679,268,1,2,95.0
385,2788.8888582229642,320,1,4,95.0
386,2832.4640579605134,333,1,4,95.0
387,2678.0341336059596,301,1,3,92.90273740488705
388,2712.6058319091844,290,1,2,91.50032756554141
389,2415.9217949295075,218,1,0,95.0
390,2417.063352355959,227,1,0,95.0
391,2491.8901229423313,249,1,1,95.0
392,3424.943333511355,411,1,6,63.00015507338311
393,2412.945061111453,215,1,0,95.0
394,2526.0074593353297,271,1,2,95.0
395,3084.7924276161216,361,1,5,61.73807790366594
396,3197.045453529364,411,1,6,95.0
397,2756.6220129394555,343,1,5,86.76551836673441
398,3209.1951153564446,451,1,9,95.0
399,3222.9866484069853,468,1,10,95.0
400,2758.3330943298374,299,1,3,95.0
401,2644.0628088378917,303,1,3,95.0
402,2715.2673257064866,304,1,3,95.0
403,3007.2595606422483,387,1,6,89.0816
404,2494.5962957763713,243,1,1,95.0
405,2763.0275970458997,335,1,4,95.0
406,2597.9572127532997,279,1,2,95.0
407,2676.0396522521987,310,1,3,95.0
408,2945.9339905929596,369,1,5,95.0
409,2697.075797805788,297,1,3,95.0
410,2410.173828125004,220,1,0,93.90303301814714
411,2816.0028789329554,316,1,3,95.0
412,2498.961418957713,264,1,1,95.0
413,2957.412165222173,387,1,5,95.0
414,2529.013310089114,273,1,2,94.14781804467279
415,2625.663250617988,331,1,4,66.4168371348809
416,2590.502407646183,300,1,3,94.24
417,2793.330905418399,346,1,5,64.81076156445815
418,5049.910253028852,891,1,22,95.0
419,4055.922812805186,692,1,17,95.0
420,3153.319161987312,455,1,7,61.98793079737973
421,3178.8103750610435,448,1,8,95.0
422,2903.267067718513,365,1,5,95.0
423,3415.7509368896563,500,1,9,65.43952862284583
424,3132.675292053231,428,1,6,95.0
425,3008.105024414068,396,1,5,95.0
426,3453.522403564464,563,1,10,95.0
427,2763.008114776615,347,1,4,63.213979299913476
428,2545.68323242188,349,1,4,56.28360668968634
429,3769.0564401245288,777,1,18,95.0
430,2586.1032283973755,364,1,4,95.0
431,2541.600280590062,299,1,2,95.0
432,2484.352109375002,268,1,1,95.0
433,2753.6243799400386,394,1,5,95.0
434,2891.54465820314,649,1,16,91.7417472
435,2975.848088378914,464,1,8,93.87605061814715
436,2416.0910956573503,219,1,0,95.0
437,3499.337028885614,823,1,21,62.13794541248019
438,2737.3510710430196,364,1,5,95.0
439,3310.1363702392614,442,1,8,85.14281992617919
440,4821.065013155927,722,1,13,95.0
441,3351.078642272952,520,1,12,60.288563459556144
442,2411.9109149742167,211,1,0,95.0
443,13166.933209228342,2500,0,63,50.51825338248642
444,3539.86265468598,555,1,12,95.0
445,2783.1874786377034,455,1,8,91.7417472
446,2744.2720349121096,311,1,4,95.0
447,3791.173893432623,541,1,10,95.0
448,5305.985534629823,852,1,18,95.0
449,2468.21417907715,248,1,2,91.26031554248704
450,5626.951349706644,919,1,21,94.24
451,2520.9289870452913,259,1,2,95.0
452,2477.3197036218676,229,1,1,93.48608
453,2727.4899452209484,280,1,2,91.27266528778354
454,2824.959973144536,340,1,5,95.0
455,2413.587948150635,214,1,0,95.0
456,2511.029772491456,239,1,1,92.73819136
457,2410.313828125002,213,1,0,95.0
458,2468.119619750978,245,1,1,89.55751271088783
459,2410.333828125003,212,1,0,95.0
460,2509.5304409027144,235,1,1,95.0
461,2410.093828125003,224,1,0,93.48608
462,2410.3138281250017,213,1,0,95.0
463,2413.090995349886,218,1,0,95.0
464,2410.9546674394637,213,1,0,94.24
465,2414.56699983597,219,1,0,95.0
466,2414.3435416412376,219,1,0,94.24
467,2410.2538281250004,216,1,0,94.63311554248705
468,2410.1138281250005,223,1,0,91.26031554248704
469,2411.170484733583,215,1,0,91.99628582912
470,2410.7017677211793,218,1,0,95.0
471,2416.20477108002,213,1,0,95.0
472,2410.293828125003,214,1,0,95.0
473,2759.794901390077,314,1,3,95.0
474,2411.4373654747023,218,1,0,95.0
475,2410.2338281249995,217,1,0,92.73819136
476,2414.924353199007,211,1,0,95.0
477,2410.233828125003,217,1,0,95.0
478,2411.9465990734143,219,1,0,95.0
479,2465.5508206367517,240,1,1,65.2012269637148
480,2410.113828125001,223,1,0,95.0
481,2638.4881054115313,269,1,1,95.0
482,2544.7243349075343,260,1,1,93.48608
